Delta Time, Position, Velocity, Heading, 
20, 55.764990, 4.959293, 2.530795, 
20, 55.863413, 4.921124, 2.532351, 
20, 55.961067, 4.882706, 2.534103, 
20, 56.057947, 4.844038, 2.536046, 
20, 56.154050, 4.805121, 2.538179, 
20, 56.249369, 4.765953, 2.540497, 
20, 56.343900, 4.726537, 2.542999, 
20, 56.437637, 4.686873, 2.545681, 
20, 56.530576, 4.646962, 2.548540, 
20, 56.622712, 4.606805, 2.551573, 
20, 56.714041, 4.566406, 2.554778, 
20, 56.804556, 4.525765, 2.558150, 
20, 56.894254, 4.484885, 2.561687, 
20, 56.983129, 4.443770, 2.565385, 
20, 57.071177, 4.402422, 2.569242, 
20, 57.158394, 4.360845, 2.573253, 
20, 57.244775, 4.319042, 2.577416, 
20, 57.330316, 4.277017, 2.581728, 
20, 57.415011, 4.234775, 2.586183, 
20, 57.498857, 4.192320, 2.590779, 
20, 57.581851, 4.149657, 2.595513, 
20, 57.663986, 4.106791, 2.600379, 
20, 57.745261, 4.063725, 2.605375, 
20, 57.825670, 4.020467, 2.610495, 
20, 57.905211, 3.977020, 2.615737, 
20, 57.983878, 3.933391, 2.621096, 
20, 58.061670, 3.889584, 2.626566, 
20, 58.138582, 3.845605, 2.632145, 
20, 58.214611, 3.801460, 2.637827, 
20, 58.289755, 3.757153, 2.643608, 
20, 58.364008, 3.712691, 2.649482, 
20, 58.437372, 3.668205, 2.655446, 
20, 58.509850, 3.623885, 2.661494, 
20, 58.581446, 3.579789, 2.667623, 
20, 58.652164, 3.535919, 2.673827, 
20, 58.722010, 3.492276, 2.680103, 
20, 58.790987, 3.448863, 2.686446, 
20, 58.859101, 3.405681, 2.692851, 
20, 58.926355, 3.362731, 2.699314, 
20, 58.992756, 3.320014, 2.705831, 
20, 59.058306, 3.277530, 2.712396, 
20, 59.123012, 3.235281, 2.719005, 
20, 59.186877, 3.193266, 2.725654, 
20, 59.249907, 3.151486, 2.732337, 
20, 59.312106, 3.109939, 2.739051, 
